year,region,country,modularity,in-conductance,out-conductance
2002,Africa,South Africa,0.01007656181044607,0.2547519086208291,0.14714693294150474
2002,Asia and Pacific,RoW Asia and Pacific,0.029525540088136057,0.9455874754202183,0.895851383062176
2002,America,RoW America,0.026474807574082958,0.549879490468459,0.3803495405810983
2002,Europe,RoW Europe,0.007503839365150524,0.4700920270443552,0.3303287721623122
2002,Africa,RoW Africa,0.014868970685885914,0.5605088330481619,0.3663117797590431
2002,Middle East,RoW Middle East,0.02557265535987819,0.6565386757757115,0.44422196456420027
2003,Europe,Austria,0.009207955662401637,0.5930588574262051,0.4160935574696594
2003,Europe,Belgium,0.015273820128483419,0.6305548439888398,0.44600399719851685
2003,Europe,Bulgaria,0.0018606015543152126,0.282352574896401,0.19037956065054715
2003,Middle East,Cyprus,0.0007725027698437107,0.49767661940528435,0.33522446794184696
2003,Europe,Czech Republic,0.00873629554151539,0.3542459451425532,0.23729377244746191
2003,Europe,Germany,0.09418156382863463,0.420994164678169,0.24554330275701897
2003,Europe,Denmark,0.0070897097642140805,0.6038146498430896,0.4127185154968741
2003,Europe,Estonia,0.000797357459914535,0.4290739888670205,0.3023915597126232
2003,Europe,Spain,0.04019191897362522,0.35489568762444096,0.23333327814710508
2003,Europe,Finland,0.009027798949155976,0.4278681187718225,0.25610604077167043
2003,Europe,France,0.06675119522395284,0.4107381209025109,0.26529486057031076
2003,Europe,Greece,0.006884488042449618,0.39693256936691623,0.292867713070577
2003,Europe,Croatia,0.0016696946971936771,0.46965926622380477,0.3407703193638329
2003,Europe,Hungary,0.005412554749011177,0.5350973593543166,0.3884517662319874
2003,Europe,Ireland,0.006818320908621518,0.7489351903255718,0.5665712615409288
2003,Europe,Italy,0.06706069212240823,0.33681957403715235,0.21529037360942643
2003,Europe,Lithuania,0.0009507004405014099,0.4388624511922296,0.278374853081987
2003,Europe,Luxembourg,0.002382854500488959,0.5708458451768742,0.35764415230874785
2003,Europe,Latvia,0.0009416410133693551,0.327898974212929,0.23048181732269601
2003,Europe,Malta,0.0003790746354434552,0.643932761942358,0.4821481907829499
2003,Europe,Netherlands,0.02255699094095331,0.6314844848084608,0.44999820700150805
2003,Europe,Poland,0.009738013886662136,0.4740074327423246,0.32599909511524544
2003,Europe,Portugal,0.008949166756844686,0.32849339835482877,0.2142178456655797
2003,Europe,Romania,0.004146496739151928,0.27086123201159373,0.19226033287186176
2003,Europe,Sweden,0.011448436244063354,0.5726921946023767,0.3634360579176876
2003,Europe,Slovenia,0.002044039540954061,0.47225710903878165,0.3109794198337675
2003,Europe,Slovakia,0.0034289590398344206,0.3614995680471658,0.2148848242405047
2003,Europe,United Kingdom,0.0760334768823166,0.3553200607752655,0.210750913263968
2003,America,United States,0.3181809641954687,0.20941423156287317,0.13734460909500398
2003,Asia and Pacific,Japan,0.17190525024688139,0.164443253773555,0.0820001113420398
2003,Asia and Pacific,China,0.12223586721523326,0.25682347456315263,0.15787203674041406
2003,America,Canada,0.029750900226853363,0.5121634375034991,0.3060361938340853
2003,Asia and Pacific,South Korea,0.03503632243622012,0.4006849880402439,0.25540873954666227
2003,America,Brazil,0.023082158667173606,0.2420470272247527,0.12443237770011678
2003,Asia and Pacific,India,0.026399953334703845,0.2252996920650179,0.12534289086461886
2003,America,Mexico,0.026594442344197874,0.38947290281568847,0.2537999787819594
2003,Europe,Russia,0.01776926068036788,0.44735997842078457,0.21865529654140953
2003,Asia and Pacific,Australia,0.026211097286475516,0.2985213050445305,0.19516578463229128
2003,Europe,Switzerland,0.013684497185844658,0.6065908470719636,0.42028141997808416
2003,Middle East,Turkey,0.01458082071527617,0.3130578589419896,0.20155187476927242
2003,Asia and Pacific,Taiwan,0.010647117943204457,0.7404067682802639,0.5755430485256201
2003,Europe,Norway,0.009445880263718745,0.4758979275798188,0.23213211102120035
2003,Asia and Pacific,Indonesia,0.012666049413122608,0.32866386140865916,0.1787352954117943
2003,Africa,South Africa,0.013238009832349466,0.22108410037375814,0.13287389115400813
2003,Asia and Pacific,RoW Asia and Pacific,0.032832026822847735,0.8491979935584189,0.7334371844785444
2003,America,RoW America,0.026853333088832507,0.5247392298632756,0.35560908311891537
2003,Europe,RoW Europe,0.009931274779700733,0.4111948564170724,0.28132439131843
2003,Africa,RoW Africa,0.01615465905564038,0.5429812170448234,0.34305168716692996
2003,Middle East,RoW Middle East,0.022155358403290738,0.7150793244209714,0.5040123078312856
2004,Europe,Austria,0.010807490685981575,0.5197493357520069,0.33860049763068795
2004,Europe,Belgium,0.014344002519743777,0.6712193368205883,0.4975086178295427
2004,Europe,Bulgaria,0.0019470347916059631,0.33302949284705813,0.22979188778909096
2004,Middle East,Cyprus,0.0005950344244368034,0.6009427350646653,0.4429773341735735
2004,Europe,Czech Republic,0.009127291986113522,0.3958567998609617,0.2635185348322858
2004,Europe,Germany,0.08811717953921644,0.4439946875954371,0.25204853385577636
2004,Europe,Denmark,0.008413318343186831,0.549290216520036,0.3732851876267978
2004,Europe,Estonia,0.0010113428003477977,0.3846207560310317,0.266848015572997
2004,Europe,Spain,0.04356095562565852,0.3321738269498737,0.2156572937924858
2004,Europe,Finland,0.009595659166852245,0.3914531455848298,0.22156034113250203
2004,Europe,France,0.06674297833788269,0.41504601522638346,0.2743597553127902
2004,Europe,Greece,0.007331455629997768,0.3971503152447252,0.2828663729756619
2004,Europe,Croatia,0.0014675180448322916,0.5302248085056496,0.3951684944989678
2004,Europe,Hungary,0.005929009941011732,0.5342895296990141,0.3835074975434759
2004,Europe,Ireland,0.006421988564199038,0.829185222533349,0.689743543440382
2004,Europe,Italy,0.0672362625245103,0.34114045939049076,0.21979293339774145
2004,Europe,Lithuania,0.0013851307356933344,0.3625105396958729,0.22864213307897602
2004,Europe,Luxembourg,0.0026392638031359737,0.552565918658734,0.3494456836319624
2004,Europe,Latvia,0.0010144553704837453,0.349412335464927,0.2528453653342494
2004,Europe,Malta,0.0003358830327059672,0.6613780484308502,0.5055875636195111
2004,Europe,Netherlands,0.020051584167430338,0.6614092034995808,0.4737574596089703
2004,Europe,Poland,0.011214938648248218,0.4326891131822577,0.2947504778500813
2004,Europe,Portugal,0.00851798604612816,0.36375247166370567,0.25099523084043557
2004,Europe,Romania,0.0038255973700364225,0.33137889147449656,0.24328423838787222
2004,Europe,Sweden,0.01146069832460809,0.6032087971998366,0.40404342615604794
2004,Europe,Slovenia,0.0022428114450503984,0.45771911741410753,0.298218033238179
2004,Europe,Slovakia,0.002673647800473344,0.5228277076996158,0.3531165062464473
2004,Europe,United Kingdom,0.07678742496549867,0.3873878128584022,0.24976741228330326
2004,America,United States,0.3111681636896506,0.21354448191438058,0.1409180903402251
2004,Asia and Pacific,Japan,0.16026135323367136,0.18515352879601002,0.0929064266053729
2004,Asia and Pacific,China,0.12740978273469084,0.26386623916098606,0.15894457003433482
2004,America,Canada,0.02982942064774725,0.5134774876722062,0.3070277682015353
2004,Asia and Pacific,South Korea,0.03515336861704866,0.42819655874505325,0.27005154207502835
2004,America,Brazil,0.02783191327938741,0.22296220382746604,0.11491150469682451
2004,Asia and Pacific,India,0.029052589266053034,0.2474713484137915,0.14056929031493562
2004,America,Mexico,0.024051699648329195,0.42875197795212106,0.28576368341694847
2004,Europe,Russia,0.01767109517640557,0.4860990315618533,0.23316125802308482
2004,Asia and Pacific,Australia,0.029155957014271316,0.30291491349422117,0.19918801232581665
2004,Europe,Switzerland,0.014030597511776738,0.5991927952645205,0.4119885450686555
2004,Middle East,Turkey,0.015014167560607174,0.34429347010338385,0.22569916828872597
2004,Asia and Pacific,Taiwan,0.01034203431681685,0.8044924684222255,0.6677766923008495
2004,Europe,Norway,0.008136664428542991,0.5568997668957101,0.30789502397404345
2004,Asia and Pacific,Indonesia,0.011080553724520385,0.39414255753841854,0.23267615502388406
2004,Africa,South Africa,0.011953358853225262,0.27284022816257125,0.1725418803856547
2004,Asia and Pacific,RoW Asia and Pacific,0.030715529780662693,0.9876225553974088,0.9763099768606607
2004,America,RoW America,0.026311010268398844,0.5426546159670318,0.35962194454551266
2004,Europe,RoW Europe,0.009081114958463397,0.49138499684428427,0.3507964060264442
2004,Africa,RoW Africa,0.016654142990780572,0.5237557128480095,0.30712423541383393
2004,Middle East,RoW Middle East,0.023444811511109484,0.7190779494652003,0.4975672329857827
2005,Europe,Austria,0.009730347843240728,0.5778724246480191,0.4000324279007995
2005,Europe,Belgium,0.014975483429695433,0.6364298032091384,0.45002417215049795
2005,Europe,Bulgaria,0.002104143773994648,0.3455447531613105,0.24069316314255187
2005,Middle East,Cyprus,0.0006218202873012032,0.54485484926799,0.3948243590313519
2005,Europe,Czech Republic,0.008675295280578327,0.4477928385698137,0.3044752125105738
2005,Europe,Germany,0.07912497417569814,0.4912160899851885,0.2977096478845227
2005,Europe,Denmark,0.008872906619989646,0.5392669339654278,0.36478735522456823
2005,Europe,Estonia,0.0009492524464626167,0.42895648158587707,0.29890561557712647
2005,Europe,Spain,0.04199201953252778,0.3352393797669177,0.2207080983527637
2005,Europe,Finland,0.006494054137062954,0.5439647311017691,0.3554239608912097
2005,Europe,France,0.06274131085066073,0.4323036877774855,0.2896511030378428
2005,Europe,Greece,0.0077424344495470405,0.3671109372998126,0.2603972499055143
2005,Europe,Croatia,0.0019057203351212854,0.4400362764588353,0.31109563792752976
2005,Europe,Hungary,0.005457253393638556,0.5624722907474229,0.39837684668046863
2005,Europe,Ireland,0.00771154624120198,0.7439320370294166,0.5721005578765342
2005,Europe,Italy,0.06493228518812054,0.35618551955185346,0.2374624958277963
2005,Europe,Lithuania,0.0011183947886507523,0.5128541830080613,0.34972195305613313
2005,Europe,Luxembourg,0.0024869724338833403,0.6108714792112849,0.4076603833617325
2005,Europe,Latvia,0.0008796647754251385,0.44790077279115204,0.3296425588395106
2005,Europe,Malta,0.0003001860352108195,0.7183243497485328,0.5686878746594259
2005,Europe,Netherlands,0.019686030350285377,0.65930161150077,0.47107602939763377
2005,Europe,Poland,0.01178940249650654,0.44451983712155874,0.2993272980728061
2005,Europe,Portugal,0.007882667414380888,0.40049867046481197,0.2947625713381228
2005,Europe,Romania,0.0043233971695338215,0.34599979692150956,0.2477424208672553
2005,Europe,Sweden,0.009774816951832094,0.6645364770504585,0.4677374021510781
2005,Europe,Slovenia,0.00198775201041148,0.5144599768466479,0.34831640305740896
2005,Europe,Slovakia,0.0028957324049136146,0.538853512008736,0.37030780868514485
2005,Europe,United Kingdom,0.07160726863407724,0.38006292142555403,0.23106831495540792
2005,America,United States,0.3047808324482861,0.22634893773839518,0.15492731843058857
2005,Asia and Pacific,Japan,0.15028560652327078,0.19765077656448105,0.10229014017913557
2005,Asia and Pacific,China,0.1395721364143716,0.26374552762063197,0.15670623042674353
2005,America,Canada,0.030711957823212725,0.5155008098077228,0.30227867262716174
2005,Asia and Pacific,South Korea,0.0378626659749207,0.4302985009405898,0.2817141719197908
2005,America,Brazil,0.033237656981646366,0.20322525743998857,0.09894836774366465
2005,Asia and Pacific,India,0.02988784626138583,0.2858364169802293,0.17246613715989936
2005,America,Mexico,0.026124127469102768,0.41491076490390866,0.2710713947538151
2005,Europe,Russia,0.018598544151161675,0.5143662533360556,0.24284076443129565
2005,Asia and Pacific,Australia,0.027781822251793178,0.3168757734074322,0.20036960620939004
2005,Europe,Switzerland,0.012834019699076368,0.6525875731873442,0.4762111916498757
2005,Middle East,Turkey,0.01673689207752293,0.32130847603935225,0.20645104220588886
2005,Asia and Pacific,Taiwan,0.009168098729387562,0.8453872947104842,0.7263377666551706
2005,Europe,Norway,0.009856146522650397,0.48583130018798815,0.21891304955120713
2005,Asia and Pacific,Indonesia,0.010356389591045487,0.45417549314427497,0.2858837690951159
2005,Africa,South Africa,0.016375746576731895,0.21244185707234575,0.13120851966923283
2005,Asia and Pacific,RoW Asia and Pacific,0.0325395052074517,0.9695412629419794,0.9424489162273672
2005,America,RoW America,0.028861817427692955,0.5407777018573849,0.35867751061394304
2005,Europe,RoW Europe,0.010066488066655315,0.4685897304626286,0.3367442540302928
2005,Africa,RoW Africa,0.017117810692969953,0.5666098539498398,0.3338561877404903
2005,Middle East,RoW Middle East,0.022853990510835517,0.7889490030034811,0.5795860627285041
2006,Europe,Austria,0.009103505474488164,0.604437136110376,0.4320791399648318
2006,Europe,Belgium,0.012333651081164989,0.7068801998107062,0.5332668499614788
2006,Europe,Bulgaria,0.0021007986377042376,0.4058391391987663,0.2931270537035065
2006,Middle East,Cyprus,0.0005195567112891472,0.5533967807166204,0.4030258425882596
2006,Europe,Czech Republic,0.008986457637678181,0.44667298769266756,0.3058809586852633
2006,Europe,Germany,0.08354304915090507,0.46516612322680967,0.27747339088830714
2006,Europe,Denmark,0.009365355884475197,0.5109334536040332,0.3404479782648461
2006,Europe,Estonia,0.0010369954129879804,0.4313838248548724,0.3066335953237255
2006,Europe,Spain,0.04198574623540037,0.3388910701117852,0.2278656391396993
2006,Europe,Finland,0.009053196963529079,0.43537228398237804,0.2729953468025159
2006,Europe,France,0.05852113158081734,0.45459785920422624,0.314961017705113
2006,Europe,Greece,0.0063254966203996135,0.47148254756349756,0.36141004619452666
2006,Europe,Croatia,0.0018009337490275522,0.4553660472099717,0.31454374338274294
2006,Europe,Hungary,0.005342906426660187,0.5966425555107909,0.4322684593467599
2006,Europe,Ireland,0.005523870736994425,0.875066863478364,0.7655410324814549
2006,Europe,Italy,0.05912335295393332,0.380029383316698,0.26048984512438195
2006,Europe,Lithuania,0.0011572422280832682,0.5116081341657777,0.3526716573359588
2006,Europe,Luxembourg,0.0029823223247948715,0.569267166383377,0.3645945972801444
2006,Europe,Latvia,0.000983059798587661,0.42224227613740656,0.3128779368087964
2006,Europe,Malta,0.000297220556778298,0.7661517066758201,0.632811281925946
2006,Europe,Netherlands,0.019711894946053923,0.6404869217945353,0.4561955148302884
2006,Europe,Poland,0.011322487567360394,0.4738883384023039,0.32140739147506475
2006,Europe,Portugal,0.008302269237660665,0.352129706573243,0.23752909089136778
2006,Europe,Romania,0.005122257586715624,0.33022133662426717,0.24372110050551912
2006,Europe,Sweden,0.008750512596136188,0.6921450425504404,0.4909243577546555
2006,Europe,Slovenia,0.0018958395502361772,0.5187420924783702,0.3468116939383972
2006,Europe,Slovakia,0.0028236058486359747,0.6179968899276603,0.4508637100841008
2006,Europe,United Kingdom,0.066189148448976,0.42031794032354786,0.2674246951534364
2006,America,United States,0.29073336359436985,0.23215531485819066,0.15630238050652692
2006,Asia and Pacific,Japan,0.13199244007077982,0.2105828962665421,0.11475693621995228
2006,Asia and Pacific,China,0.19763348642549589,0.20003786745790852,0.11702760806269791
2006,America,Canada,0.030667758641266543,0.5033134710214585,0.29286168598385104
2006,Asia and Pacific,South Korea,0.03852553736727893,0.42843983137387726,0.28564407118427004
2006,America,Brazil,0.03228463764488998,0.22347281556120963,0.11328893159436394
2006,Asia and Pacific,India,0.029547549212777087,0.3356923082967314,0.21188201153226546
2006,America,Mexico,0.022966149263862385,0.49141585575363694,0.3398389742187591
2006,Europe,Russia,0.021198728507162208,0.4818211095902916,0.2032477031614172
2006,Asia and Pacific,Australia,0.024511890599347278,0.34507620583574766,0.21988002572834014
2006,Europe,Switzerland,0.012785801895498331,0.6202741944504852,0.43480385977362596
2006,Middle East,Turkey,0.016395136618032217,0.3415833417096404,0.22625679735251406
2006,Asia and Pacific,Taiwan,0.010201241178347632,0.8113532911329254,0.6811887601553623
2006,Europe,Norway,0.009638048072964138,0.49349447016185255,0.21951020028272866
2006,Asia and Pacific,Indonesia,0.011917533725325537,0.4020594649757746,0.23878184710958392
2006,Africa,South Africa,0.010570287228286068,0.3273464917965753,0.2163928790801334
2006,Asia and Pacific,RoW Asia and Pacific,0.029284771010812394,0.9959048192264284,0.9917497343722773
2006,America,RoW America,0.02721073965625206,0.591666608566099,0.41307614247271945
2006,Europe,RoW Europe,0.010255361191809947,0.4779844562492782,0.35938439671519623
2006,Africa,RoW Africa,0.017390498943698762,0.6041051040564434,0.35769739797935785
2006,Middle East,RoW Middle East,0.024257784088505867,0.7780899119404416,0.5552658583346917
2007,Europe,Austria,0.00956089621755471,0.5992454324914497,0.42890449190478275
2007,Europe,Belgium,0.012755671909919686,0.7197993945103907,0.5552065759256578
2007,Europe,Bulgaria,0.0025089079066685917,0.4299041832917568,0.3127112944484583
2007,Middle East,Cyprus,0.000661116200862793,0.49146851370071243,0.3547238256954569
2007,Europe,Czech Republic,0.009679277711101152,0.4404901306832541,0.30478951773254964
2007,Europe,Germany,0.08085569633827412,0.46955012547172975,0.26633842800060115
2007,Europe,Denmark,0.010291843567580155,0.4936496159170391,0.3391302108821166
2007,Europe,Estonia,0.0011619770999383894,0.43913705032107214,0.3090151388234688
2007,Europe,Spain,0.0441595338090481,0.34223760783649293,0.2330106428063683
2007,Europe,Finland,0.00879873164569335,0.46604754759757455,0.3000859451723059
2007,Europe,France,0.06070021588177721,0.41660661184574316,0.2749064170128219
2007,Europe,Greece,0.005784399391670461,0.515691497174795,0.3947266762077121
2007,Europe,Croatia,0.0018466301199459119,0.467735081031827,0.33419135519289184
2007,Europe,Hungary,0.0050642261889685255,0.6709196281088045,0.5121900002283662
2007,Europe,Ireland,0.005727861400294303,0.9044473541454007,0.8188764437265201
2007,Europe,Italy,0.06195527731908755,0.36553519319066974,0.24622212462965737
2007,Europe,Lithuania,0.0013188630537528784,0.46270259520004514,0.3198523643600769
2007,Europe,Luxembourg,0.003464051363330156,0.5103993036379754,0.30885180474144874
2007,Europe,Latvia,0.0013946114754148594,0.40831074780135396,0.3100453902707827
2007,Europe,Malta,0.0003345914340440418,0.6893599988577347,0.5208586516420999
2007,Europe,Netherlands,0.019346230296811456,0.6600118768134283,0.4841508088363229
2007,Europe,Poland,0.013729549011289637,0.4504347942455105,0.30947790506267253
2007,Europe,Portugal,0.00699428545716742,0.4229495073085263,0.29430342732335973
2007,Europe,Romania,0.005695891470307245,0.38079541394399535,0.2889109384718863
2007,Europe,Sweden,0.010286685962087865,0.6508428561623615,0.4614420512380431
2007,Europe,Slovenia,0.002088490266026359,0.5147419304885178,0.3480347230482499
2007,Europe,Slovakia,0.0036815776478393873,0.5466695775935069,0.3649790354947545
2007,Europe,United Kingdom,0.06940860293200313,0.3809881587372739,0.24110691154374128
2007,America,United States,0.2737944595376749,0.23030687737492359,0.1483593705845337
2007,Asia and Pacific,Japan,0.12254409700528607,0.22329986061415896,0.1241453249515899
2007,Asia and Pacific,China,0.1929836344377484,0.2236323286719295,0.1257801633520791
2007,America,Canada,0.029980335910925988,0.4796477398587328,0.2807397885628447
2007,Asia and Pacific,South Korea,0.0388106912819121,0.4429785929660467,0.3025587241910996
2007,America,Brazil,0.036340045230111646,0.21381824179766906,0.11443230930187959
2007,Asia and Pacific,India,0.03386700447797682,0.325519998097587,0.20933732215904807
